	2.0099 	2.0262 	2.0198 	2.0211 	2.0253 	2.0181 	2.0162 	2.0395 	2.0198 	2.0158 	2.0192 	2.0223 	2.0237 	2.0157 	2.0388 	2.0167 	2.0187 	2.009 	2.0385 	2.0265 	2.0283 	2.0301 	2.0404 	2.0253 	2.0275 	2.0035 	2.0309 	2.0312 	2.0189 	2.019 	2.0173 	2.0343 	2.0127 	2.0235 	2.0242 	2.02 	2.0236 	2.0143 	2.0359 	2.0317 	2.0164 	2.024 	2.0201 	2.024 	2.0366 	2.032 	2.0272 	2.0177 	2.0188 	2.0115 	2.0292 	2.0208 	2.0238 	2.0174 	2.0231 	2.0312 	2.0213 	2.0175 	2.0261 	2.027 	2.0264 	2.0252 	2.0188 	2.0162 	2.017 	2.0258 	2.025 	2.0316 	2.0271 	2.0367 	2.0295 	2.0169 	2.029 	2.0338 	2.0229 	2.0234 	2.0286 	2.0263 	2.0237 	2.0354 	2.019 	2.0265 	2.041 	2.0224 	2.0323 	2.0221 	2.0214 	2.0206 	2.0221 	2.0264 	2.0183 	2.0224 	2.0149 	2.0268 	2.0248 	2.0137 	2.0393 	2.0062 	2.0309 	2.0192 	2.0315 	2.0089 	2.0223 	2.0231 	2.0195 	2.0237 	2.0192 	2.0311 	2.0154 	2.0145 	2.0288 	2.0225 	2.0258 	2.0163 	2.0193 	2.0184 	2.0216 	2.0294 	2.0342 	2.0373 	2.0247 	2.0412 	2.0309 	2.0195 	2.0251 	2.0255 	2.0175 	2.036 	2.0216 	2.0249 	2.0384 	2.0265 	2.0184 	2.0184 	2.0255 	2.0236 	2.0319 	2.038 	2.014 	2.033 	2.0142 	2.0247 	2.0288 	2.0275 	2.0113 	2.0412 	2.038 	2.0315 	2.0263 	2.0287 	2.0292 	2.0256 	2.0233 	2.0214 	2.0325 	2.0229 	2.0289 	2.0169 	2.0121 	2.0304 	2.0326 	2.0253 	2.0359 	2.0361 	2.0219 	2.0228 	2.0283 	2.0266 	2.0338 	2.023 	2.0277 	2.0356 	2.0167 	2.0346 	2.0209 	2.0309 	2.0329 	2.027 	2.0273 	2.0336 	2.02 	2.0251 	2.0301 	2.0382 	2.0143 	2.0321 	2.0235 	2.0295 	2.0215 	2.0365 	2.0161 	2.025 	2.0409 	2.0229 	2.0326 	2.0311 	2.0286 	2.0287 	2.0145 	2.0276 	2.022 	2.0137 	2.0106 	2.0094 	2.0305 	2.0342 	2.0213 	2.0212 	2.0331 	2.0397 	2.0289 	2.0337 	2.0067 	2.0448 	2.021 	2.0175 	2.034 	2.0308 	2.0227 	2.0246 	2.0235 	2.0349 	2.0191 	2.0344 	2.0269 	2.0259 	2.0187 	2.0257 	2.0368 	2.0465 	2.0243 	2.0295 	2.0233 	2.0282 	2.0216 	2.0237 	2.0339 	2.0097 	2.0241 	2.0168 	2.0227 	2.0234 	2.0199 	2.0298 	2.0312 	2.0314 	2.0211 	2.0382 	2.0208 	2.0196 	2.0312 	2.0197 	2.0264 	2.0253 	2.0236 	2.0278 	2.0309 	2.0134 	2.0198 	2.042 	2.0243 	2.0298 	2.024 	2.0157 	2.033 	2.0309 	2.0164 	2.0298 	2.0239 	2.0287 	2.0062 	2.0231 	2.0342 	2.0215 	2.0327 	2.0164 	2.0414 	2.0205 	2.0294 	2.0245 	2.0189 	2.0292 	2.0186 	2.0184 	2.0193 	2.0271 	2.0321 	2.0228 	2.0074 	2.0219 	2.0153 	2.0358 	2.0328 	2.0373 	2.0289 	2.0147 	2.0254 	2.0222 	2.0185 	2.0232 	

	1.4191 	1.4261 	1.4397 	1.4336 	1.4403 	1.4335 	1.4344 	1.4479 	1.4391 	1.4238 	1.4326 	1.4415 	1.4369 	1.4354 	1.4371 	1.4353 	1.4376 	1.4408 	1.4439 	1.4339 	1.4449 	1.4401 	1.4444 	1.4426 	1.4359 	1.4358 	1.4413 	1.4438 	1.435 	1.4332 	1.4292 	1.4478 	1.4386 	1.4323 	1.4416 	1.4342 	1.4329 	1.4328 	1.4443 	1.4417 	1.4401 	1.4352 	1.436 	1.44 	1.4532 	1.4389 	1.4401 	1.4351 	1.426 	1.4314 	1.4395 	1.4352 	1.4358 	1.4369 	1.435 	1.4377 	1.4371 	1.4366 	1.4479 	1.4415 	1.4359 	1.4391 	1.4401 	1.441 	1.4369 	1.4496 	1.44 	1.4487 	1.4411 	1.4458 	1.4409 	1.4237 	1.4452 	1.4396 	1.4396 	1.4333 	1.4377 	1.4376 	1.4447 	1.4427 	1.4347 	1.4352 	1.449 	1.4393 	1.4398 	1.4314 	1.4416 	1.441 	1.4372 	1.439 	1.4313 	1.435 	1.4268 	1.4409 	1.4378 	1.4335 	1.4443 	1.4366 	1.4371 	1.433 	1.4346 	1.4349 	1.4452 	1.4376 	1.4263 	1.4308 	1.4434 	1.4326 	1.4371 	1.4359 	1.4324 	1.4327 	1.439 	1.4397 	1.4355 	1.4346 	1.4374 	1.4454 	1.4386 	1.4457 	1.4287 	1.4416 	1.4416 	1.4344 	1.4432 	1.441 	1.4356 	1.4411 	1.4346 	1.4346 	1.4372 	1.4364 	1.4365 	1.4356 	1.4282 	1.4394 	1.4382 	1.445 	1.4289 	1.4362 	1.4333 	1.4436 	1.4319 	1.4377 	1.4332 	1.4415 	1.4358 	1.4319 	1.4411 	1.4423 	1.4377 	1.4341 	1.4409 	1.4301 	1.4393 	1.4329 	1.4414 	1.4258 	1.4352 	1.4379 	1.4355 	1.4303 	1.4379 	1.4367 	1.4364 	1.4357 	1.4337 	1.4357 	1.4323 	1.4339 	1.4353 	1.4399 	1.4327 	1.4413 	1.4376 	1.435 	1.4423 	1.4407 	1.4449 	1.4463 	1.4285 	1.4305 	1.441 	1.4423 	1.4265 	1.4333 	1.4378 	1.4342 	1.4373 	1.4484 	1.4311 	1.4403 	1.4442 	1.4407 	1.4438 	1.4435 	1.4359 	1.4354 	1.4335 	1.4389 	1.4339 	1.4333 	1.4363 	1.435 	1.4407 	1.439 	1.435 	1.4353 	1.4323 	1.4484 	1.4397 	1.4387 	1.4231 	1.4425 	1.4345 	1.4284 	1.4397 	1.4401 	1.4382 	1.4408 	1.4368 	1.436 	1.4265 	1.4413 	1.4372 	1.4294 	1.4341 	1.4365 	1.442 	1.4468 	1.4334 	1.4442 	1.4424 	1.4248 	1.4416 	1.4369 	1.4334 	1.4332 	1.4397 	1.4316 	1.4392 	1.4223 	1.4405 	1.4447 	1.4317 	1.4323 	1.4418 	1.4439 	1.4389 	1.4398 	1.4416 	1.4269 	1.4356 	1.4423 	1.4375 	1.4371 	1.4414 	1.4336 	1.4332 	1.4417 	1.4434 	1.4446 	1.4459 	1.4303 	1.4374 	1.4412 	1.4289 	1.4426 	1.4416 	1.4411 	1.431 	1.4231 	1.4365 	1.4386 	1.4403 	1.439 	1.4339 	1.4412 	1.4371 	1.4356 	1.4345 	1.4381 	1.4353 	1.4483 	1.4325 	1.4455 	1.4452 	1.4349 	1.4279 	1.4316 	1.439 	1.4537 	1.4373 	1.4397 	1.4362 	1.4358 	1.442 	1.4347 	1.4433 	1.4399 	

	1.0381 	1.042 	1.0497 	1.0503 	1.0454 	1.0388 	1.0433 	1.0517 	1.0478 	1.0408 	1.0445 	1.0452 	1.0452 	1.0418 	1.0429 	1.0495 	1.043 	1.0425 	1.049 	1.0474 	1.048 	1.0508 	1.0488 	1.0507 	1.0441 	1.0448 	1.0513 	1.0457 	1.0484 	1.0375 	1.0385 	1.0522 	1.0454 	1.0452 	1.0432 	1.0482 	1.04 	1.0449 	1.0467 	1.0483 	1.0506 	1.046 	1.052 	1.0479 	1.0553 	1.0542 	1.0501 	1.041 	1.0415 	1.0459 	1.0493 	1.049 	1.0451 	1.0492 	1.0435 	1.0458 	1.0443 	1.0501 	1.0466 	1.0509 	1.0483 	1.0421 	1.0495 	1.0458 	1.0504 	1.0598 	1.0473 	1.0526 	1.0442 	1.0536 	1.048 	1.0398 	1.0483 	1.0512 	1.0504 	1.0426 	1.0476 	1.0475 	1.0515 	1.0516 	1.0492 	1.0456 	1.0512 	1.0567 	1.0499 	1.0457 	1.0451 	1.052 	1.0508 	1.0492 	1.0432 	1.0474 	1.0387 	1.046 	1.0447 	1.0449 	1.0508 	1.0455 	1.0526 	1.043 	1.0404 	1.044 	1.0494 	1.0502 	1.0411 	1.0451 	1.0489 	1.0461 	1.0482 	1.04 	1.045 	1.0431 	1.048 	1.05 	1.0456 	1.0415 	1.0497 	1.0565 	1.0515 	1.0485 	1.0386 	1.049 	1.0479 	1.0476 	1.0459 	1.0462 	1.0415 	1.0455 	1.0348 	1.05 	1.0546 	1.047 	1.0503 	1.0466 	1.0482 	1.0482 	1.0469 	1.0502 	1.0321 	1.0487 	1.0431 	1.0512 	1.0412 	1.046 	1.0349 	1.0453 	1.0466 	1.0477 	1.0498 	1.0524 	1.0455 	1.0507 	1.0513 	1.0425 	1.047 	1.0447 	1.0504 	1.0468 	1.0485 	1.0512 	1.0449 	1.0427 	1.049 	1.0518 	1.0468 	1.0455 	1.0485 	1.0418 	1.0381 	1.0441 	1.0479 	1.0472 	1.0357 	1.045 	1.049 	1.0463 	1.0519 	1.0518 	1.0526 	1.0528 	1.0491 	1.0443 	1.048 	1.0488 	1.0433 	1.0367 	1.0457 	1.0438 	1.0416 	1.0562 	1.0473 	1.0486 	1.0523 	1.0517 	1.0466 	1.0522 	1.0548 	1.045 	1.0459 	1.0453 	1.0491 	1.0396 	1.042 	1.053 	1.0484 	1.0456 	1.0472 	1.0503 	1.0424 	1.0582 	1.0495 	1.0539 	1.0401 	1.0532 	1.0467 	1.0399 	1.049 	1.048 	1.0491 	1.0496 	1.0452 	1.0473 	1.0397 	1.0497 	1.0408 	1.0466 	1.0458 	1.0489 	1.05 	1.0577 	1.0404 	1.051 	1.0537 	1.0457 	1.0434 	1.0412 	1.0523 	1.045 	1.0508 	1.0444 	1.0466 	1.049 	1.0525 	1.0575 	1.0456 	1.0446 	1.0444 	1.0503 	1.0539 	1.0495 	1.0435 	1.0407 	1.0466 	1.0455 	1.0481 	1.0428 	1.048 	1.0454 	1.0472 	1.0466 	1.047 	1.0533 	1.0478 	1.0453 	1.0462 	1.046 	1.0441 	1.0512 	1.0486 	1.0464 	1.0454 	1.0405 	1.055 	1.0486 	1.0478 	1.0469 	1.0512 	1.049 	1.047 	1.0476 	1.0468 	1.0498 	1.0621 	1.0492 	1.0467 	1.0477 	1.0546 	1.0459 	1.0421 	1.0389 	1.0481 	1.0588 	1.0444 	1.0516 	1.0432 	1.0486 	1.0474 	1.0468 	1.0505 	1.0509 	

	0.77469 	0.77771 	0.77833 	0.78229 	0.77774 	0.77382 	0.77806 	0.78308 	0.77936 	0.77863 	0.77647 	0.77963 	0.77978 	0.78011 	0.77876 	0.78013 	0.7775 	0.78103 	0.78134 	0.78296 	0.77834 	0.77797 	0.78378 	0.77974 	0.77993 	0.77846 	0.7808 	0.77934 	0.77965 	0.77522 	0.77917 	0.77605 	0.78226 	0.77677 	0.77735 	0.77962 	0.77775 	0.78159 	0.78171 	0.7835 	0.78092 	0.78258 	0.78159 	0.78232 	0.78065 	0.7823 	0.78241 	0.77921 	0.78123 	0.77768 	0.7837 	0.78086 	0.78413 	0.77842 	0.78204 	0.7814 	0.77221 	0.78056 	0.78005 	0.78235 	0.77969 	0.78018 	0.78039 	0.78085 	0.78486 	0.78389 	0.77767 	0.7765 	0.78466 	0.78042 	0.77845 	0.77496 	0.77863 	0.78129 	0.78572 	0.778 	0.77834 	0.77817 	0.78534 	0.78385 	0.78466 	0.7808 	0.78364 	0.78389 	0.78394 	0.77837 	0.77868 	0.77984 	0.78033 	0.78283 	0.78017 	0.77778 	0.77668 	0.77508 	0.77922 	0.77616 	0.78364 	0.77959 	0.78259 	0.77867 	0.78096 	0.78026 	0.7802 	0.78117 	0.77656 	0.77509 	0.78432 	0.77632 	0.78016 	0.78159 	0.78033 	0.78012 	0.77693 	0.77993 	0.78083 	0.78116 	0.77476 	0.78293 	0.78239 	0.77959 	0.77978 	0.7806 	0.77829 	0.77959 	0.78048 	0.78001 	0.77443 	0.78005 	0.77804 	0.77909 	0.78182 	0.77877 	0.78002 	0.78032 	0.77852 	0.78288 	0.7798 	0.77949 	0.77458 	0.78321 	0.77804 	0.77796 	0.77617 	0.78021 	0.77384 	0.78209 	0.77693 	0.77974 	0.78287 	0.77648 	0.78292 	0.78221 	0.77829 	0.78006 	0.78105 	0.78492 	0.78002 	0.77916 	0.77894 	0.77931 	0.77751 	0.77569 	0.78447 	0.77601 	0.77731 	0.77866 	0.78168 	0.7781 	0.77285 	0.77953 	0.77839 	0.78021 	0.77773 	0.77935 	0.78334 	0.77918 	0.78285 	0.78323 	0.78421 	0.78455 	0.78104 	0.78074 	0.78176 	0.78023 	0.78085 	0.7791 	0.77867 	0.77937 	0.78006 	0.78598 	0.778 	0.78092 	0.77827 	0.78463 	0.77908 	0.78452 	0.78455 	0.77805 	0.77738 	0.77628 	0.7827 	0.77713 	0.7736 	0.78346 	0.77718 	0.78479 	0.78328 	0.78015 	0.7776 	0.78774 	0.78191 	0.77811 	0.78098 	0.78588 	0.77496 	0.77744 	0.78561 	0.77867 	0.78112 	0.77695 	0.77872 	0.77823 	0.7755 	0.78153 	0.77856 	0.78339 	0.77545 	0.78387 	0.78098 	0.78491 	0.77892 	0.78131 	0.78425 	0.77603 	0.78059 	0.78041 	0.77952 	0.77963 	0.78188 	0.77664 	0.77772 	0.77632 	0.78143 	0.78159 	0.78228 	0.78054 	0.77901 	0.78398 	0.7795 	0.78019 	0.77939 	0.77732 	0.78534 	0.78204 	0.78323 	0.7773 	0.78435 	0.7788 	0.78402 	0.78011 	0.78226 	0.78521 	0.78066 	0.78099 	0.77929 	0.77589 	0.77698 	0.78143 	0.78427 	0.7778 	0.77725 	0.77669 	0.7838 	0.78391 	0.77991 	0.77998 	0.78138 	0.7788 	0.78114 	0.77918 	0.7806 	0.78065 	0.78463 	0.78097 	0.7815 	0.7806 	0.78624 	0.78028 	0.77172 	0.77826 	0.77832 	0.78995 	0.78197 	0.77876 	0.78293 	0.77591 	0.78229 	0.77755 	0.78072 	0.7821 	

	0.59346 	0.59178 	0.5905 	0.59229 	0.59049 	0.5883 	0.5913 	0.59483 	0.59346 	0.5903 	0.58932 	0.59307 	0.58967 	0.59078 	0.59567 	0.59316 	0.59435 	0.58726 	0.59474 	0.59395 	0.59218 	0.59473 	0.59594 	0.59439 	0.59064 	0.59465 	0.59058 	0.59354 	0.59626 	0.59211 	0.59466 	0.59142 	0.59421 	0.59416 	0.59427 	0.59164 	0.59037 	0.593 	0.59348 	0.5963 	0.59718 	0.59306 	0.59487 	0.59499 	0.59619 	0.59456 	0.5949 	0.59133 	0.59227 	0.59376 	0.59338 	0.59239 	0.59395 	0.59232 	0.5902 	0.59311 	0.59264 	0.59198 	0.58949 	0.59446 	0.59306 	0.58841 	0.59235 	0.59071 	0.59479 	0.5972 	0.59087 	0.59388 	0.59536 	0.59426 	0.59451 	0.58869 	0.59274 	0.59377 	0.59707 	0.59232 	0.59522 	0.59078 	0.59272 	0.59513 	0.59532 	0.59356 	0.5938 	0.59391 	0.59316 	0.59512 	0.59421 	0.5903 	0.5938 	0.59201 	0.59323 	0.59418 	0.59007 	0.59236 	0.59024 	0.59133 	0.59492 	0.59356 	0.59375 	0.59355 	0.59243 	0.59311 	0.59463 	0.59019 	0.58953 	0.58914 	0.59461 	0.58971 	0.59158 	0.59127 	0.59052 	0.59019 	0.59027 	0.59663 	0.59447 	0.59277 	0.59052 	0.59736 	0.59411 	0.5936 	0.59403 	0.59114 	0.592 	0.5927 	0.58912 	0.59465 	0.58737 	0.59064 	0.59179 	0.59585 	0.59388 	0.59519 	0.5938 	0.59567 	0.58963 	0.59576 	0.59016 	0.59207 	0.58775 	0.59502 	0.59033 	0.59483 	0.59181 	0.59096 	0.58764 	0.59317 	0.58696 	0.59245 	0.59696 	0.59398 	0.59411 	0.59763 	0.59033 	0.59606 	0.59253 	0.59238 	0.58975 	0.59496 	0.59491 	0.58868 	0.59067 	0.59006 	0.59691 	0.5907 	0.59318 	0.59426 	0.59269 	0.59301 	0.58659 	0.59299 	0.59367 	0.59167 	0.59351 	0.594 	0.59223 	0.5921 	0.59496 	0.59542 	0.59498 	0.59381 	0.59349 	0.5934 	0.59299 	0.58987 	0.59328 	0.59386 	0.59505 	0.59268 	0.59225 	0.59523 	0.5921 	0.59276 	0.59247 	0.59482 	0.59218 	0.59393 	0.59621 	0.59106 	0.59192 	0.59081 	0.59752 	0.58962 	0.58845 	0.59657 	0.59514 	0.59514 	0.59572 	0.59313 	0.59373 	0.59841 	0.59205 	0.594 	0.59436 	0.59394 	0.5898 	0.59277 	0.59666 	0.59489 	0.59359 	0.59225 	0.59181 	0.58969 	0.59368 	0.58932 	0.59114 	0.59487 	0.59062 	0.59334 	0.59129 	0.59341 	0.59077 	0.59133 	0.59394 	0.58699 	0.59282 	0.59334 	0.59201 	0.59504 	0.59468 	0.59452 	0.59307 	0.5925 	0.5916 	0.59397 	0.59529 	0.59084 	0.59639 	0.58963 	0.59498 	0.59273 	0.59234 	0.58619 	0.59297 	0.59124 	0.59488 	0.58988 	0.59389 	0.59388 	0.59451 	0.59439 	0.59303 	0.59361 	0.59143 	0.59203 	0.59567 	0.59231 	0.59369 	0.59191 	0.59159 	0.59108 	0.59201 	0.59165 	0.59769 	0.58957 	0.59256 	0.59615 	0.59226 	0.59034 	0.59211 	0.59355 	0.5941 	0.59274 	0.59709 	0.59252 	0.59111 	0.59283 	0.59661 	0.58998 	0.58872 	0.59379 	0.59363 	0.59466 	0.59439 	0.59579 	0.59467 	0.59455 	0.5885 	0.59105 	0.59457 	0.59383 	

